Designation,Department,Degree,Year,Type,Department.1,Degree.1,Year.1,Access
prof,pha,NotA,NotA,attdn,ce,mtech,2,Yes
prof,pha,NotA,NotA,attdn,me,mtech,1,Yes
prof,pha,NotA,NotA,attdn,me,mtech,2,Yes
prof,pha,NotA,NotA,attdn,ece,mtech,1,Yes
prof,pha,NotA,NotA,attdn,ece,mtech,2,Yes
prof,eni,NotA,NotA,attdn,cse,mtech,1,Yes
prof,eni,NotA,NotA,attdn,cse,mtech,2,Yes
prof,eni,NotA,NotA,attdn,ce,mtech,1,Yes
prof,eni,NotA,NotA,attdn,ce,mtech,2,Yes
prof,eni,NotA,NotA,attdn,me,mtech,1,Yes
prof,eni,NotA,NotA,attdn,me,mtech,2,Yes
prof,eni,NotA,NotA,attdn,ece,mtech,1,Yes
prof,eni,NotA,NotA,attdn,ece,mtech,2,Yes
prof,chem,NotA,NotA,attdn,cse,mtech,1,Yes
prof,chem,NotA,NotA,attdn,cse,mtech,2,Yes
prof,chem,NotA,NotA,attdn,ce,mtech,1,Yes
prof,chem,NotA,NotA,attdn,ce,mtech,2,Yes
prof,chem,NotA,NotA,attdn,me,mtech,1,Yes
prof,chem,NotA,NotA,attdn,me,mtech,2,Yes
prof,chem,NotA,NotA,attdn,ece,mtech,1,Yes
prof,chem,NotA,NotA,attdn,ece,mtech,2,Yes
prof,IT,NotA,NotA,std_mat,cse,btech,1,Yes
prof,IT,NotA,NotA,std_mat,cse,btech,2,Yes
prof,IT,NotA,NotA,std_mat,cse,btech,3,Yes
prof,IT,NotA,NotA,std_mat,cse,btech,4,Yes
prof,IT,NotA,NotA,std_mat,ce,btech,1,Yes
prof,IT,NotA,NotA,std_mat,ce,btech,2,Yes
prof,IT,NotA,NotA,std_mat,ce,btech,3,Yes
prof,IT,NotA,NotA,std_mat,ce,btech,4,Yes
prof,IT,NotA,NotA,std_mat,me,btech,1,Yes
prof,IT,NotA,NotA,std_mat,me,btech,2,Yes
prof,IT,NotA,NotA,std_mat,me,btech,3,Yes
prof,IT,NotA,NotA,std_mat,me,btech,4,Yes
prof,IT,NotA,NotA,std_mat,ece,btech,1,Yes
prof,IT,NotA,NotA,std_mat,ece,btech,2,Yes
prof,IT,NotA,NotA,std_mat,ece,btech,3,Yes
prof,IT,NotA,NotA,std_mat,ece,btech,4,Yes
prof,pha,NotA,NotA,std_mat,cse,btech,1,Yes
prof,pha,NotA,NotA,std_mat,cse,btech,2,Yes
prof,pha,NotA,NotA,std_mat,cse,btech,3,Yes
prof,pha,NotA,NotA,std_mat,cse,btech,4,Yes
prof,pha,NotA,NotA,std_mat,ce,btech,1,Yes
prof,pha,NotA,NotA,std_mat,ce,btech,2,Yes
prof,pha,NotA,NotA,std_mat,ce,btech,3,Yes
prof,pha,NotA,NotA,std_mat,ce,btech,4,Yes
prof,pha,NotA,NotA,std_mat,me,btech,1,Yes
prof,pha,NotA,NotA,std_mat,me,btech,2,Yes
prof,pha,NotA,NotA,std_mat,me,btech,3,Yes
prof,pha,NotA,NotA,std_mat,me,btech,4,Yes
prof,pha,NotA,NotA,std_mat,ece,btech,1,Yes
prof,pha,NotA,NotA,std_mat,ece,btech,2,Yes
prof,pha,NotA,NotA,std_mat,ece,btech,3,Yes
prof,pha,NotA,NotA,std_mat,ece,btech,4,Yes
prof,eni,NotA,NotA,std_mat,cse,btech,1,Yes
prof,eni,NotA,NotA,std_mat,cse,btech,2,Yes
prof,eni,NotA,NotA,std_mat,cse,btech,3,Yes
prof,eni,NotA,NotA,std_mat,cse,btech,4,Yes
prof,eni,NotA,NotA,std_mat,ce,btech,1,Yes
prof,eni,NotA,NotA,std_mat,ce,btech,2,Yes
prof,eni,NotA,NotA,std_mat,ce,btech,3,Yes
prof,eni,NotA,NotA,std_mat,ce,btech,4,Yes
prof,eni,NotA,NotA,std_mat,me,btech,1,Yes
prof,eni,NotA,NotA,std_mat,me,btech,2,Yes
prof,eni,NotA,NotA,std_mat,me,btech,3,Yes
prof,eni,NotA,NotA,std_mat,me,btech,4,Yes
prof,eni,NotA,NotA,std_mat,ece,btech,1,Yes
prof,eni,NotA,NotA,std_mat,ece,btech,2,Yes
prof,eni,NotA,NotA,std_mat,ece,btech,3,Yes
prof,eni,NotA,NotA,std_mat,ece,btech,4,Yes
prof,chem,NotA,NotA,std_mat,cse,btech,1,Yes
prof,chem,NotA,NotA,std_mat,cse,btech,2,Yes
prof,chem,NotA,NotA,std_mat,cse,btech,3,Yes
prof,chem,NotA,NotA,std_mat,cse,btech,4,Yes
prof,chem,NotA,NotA,std_mat,ce,btech,1,Yes
prof,chem,NotA,NotA,std_mat,ce,btech,2,Yes
prof,chem,NotA,NotA,std_mat,ce,btech,3,Yes
prof,chem,NotA,NotA,std_mat,ce,btech,4,Yes
prof,chem,NotA,NotA,std_mat,me,btech,1,Yes
prof,chem,NotA,NotA,std_mat,me,btech,2,Yes
prof,chem,NotA,NotA,std_mat,me,btech,3,Yes
prof,chem,NotA,NotA,std_mat,me,btech,4,Yes
prof,chem,NotA,NotA,std_mat,ece,btech,1,Yes
prof,chem,NotA,NotA,std_mat,ece,btech,2,Yes
prof,chem,NotA,NotA,std_mat,ece,btech,3,Yes
prof,chem,NotA,NotA,std_mat,ece,btech,4,Yes
prof,IT,NotA,NotA,std_mat,cse,mtech,1,Yes
prof,IT,NotA,NotA,std_mat,cse,mtech,2,Yes
prof,IT,NotA,NotA,std_mat,ce,mtech,1,Yes
prof,IT,NotA,NotA,std_mat,ce,mtech,2,Yes
prof,IT,NotA,NotA,std_mat,me,mtech,1,Yes
prof,IT,NotA,NotA,std_mat,me,mtech,2,Yes
prof,IT,NotA,NotA,std_mat,ece,mtech,1,Yes
prof,IT,NotA,NotA,std_mat,ece,mtech,2,Yes
prof,pha,NotA,NotA,std_mat,cse,mtech,1,Yes
prof,pha,NotA,NotA,std_mat,cse,mtech,2,Yes
prof,pha,NotA,NotA,std_mat,ce,mtech,1,Yes
prof,pha,NotA,NotA,std_mat,ce,mtech,2,Yes
prof,pha,NotA,NotA,std_mat,me,mtech,1,Yes
prof,pha,NotA,NotA,std_mat,me,mtech,2,Yes
prof,pha,NotA,NotA,std_mat,ece,mtech,1,Yes
prof,pha,NotA,NotA,std_mat,ece,mtech,2,Yes
prof,eni,NotA,NotA,std_mat,cse,mtech,1,Yes
prof,eni,NotA,NotA,std_mat,cse,mtech,2,Yes
prof,eni,NotA,NotA,std_mat,ce,mtech,1,Yes
prof,eni,NotA,NotA,std_mat,ce,mtech,2,Yes
prof,eni,NotA,NotA,std_mat,me,mtech,1,Yes
prof,eni,NotA,NotA,std_mat,me,mtech,2,Yes
prof,eni,NotA,NotA,std_mat,ece,mtech,1,Yes
prof,eni,NotA,NotA,std_mat,ece,mtech,2,Yes
prof,chem,NotA,NotA,std_mat,cse,mtech,1,Yes
prof,chem,NotA,NotA,std_mat,cse,mtech,2,Yes
prof,chem,NotA,NotA,std_mat,ce,mtech,1,Yes
prof,chem,NotA,NotA,std_mat,ce,mtech,2,Yes
prof,chem,NotA,NotA,std_mat,me,mtech,1,Yes
prof,chem,NotA,NotA,std_mat,me,mtech,2,Yes
prof,chem,NotA,NotA,std_mat,ece,mtech,1,Yes
prof,chem,NotA,NotA,std_mat,ece,mtech,2,Yes
prof,IT,NotA,NotA,stu_rec,cse,btech,1,Yes
prof,IT,NotA,NotA,stu_rec,cse,btech,2,Yes
prof,IT,NotA,NotA,stu_rec,cse,btech,3,Yes
prof,IT,NotA,NotA,stu_rec,cse,btech,4,Yes
