Designation,Post,Course,Department,Degree,Year,Type,Department.1,Course.1,Degree.1,Year.1,Access
Teaching_assis,PhD,IT_16,IT,BTech,4,compre_paper,IT,IT_16,BTech,4,Yes
Teaching_assis,PhD,IT_17,IT,BTech,4,compre_paper,IT,IT_17,BTech,4,Yes
Teaching_assis,PhD,IT_18,IT,BTech,4,compre_paper,IT,IT_18,BTech,4,Yes
Teaching_assis,PhD,IT_19,IT,BTech,4,compre_paper,IT,IT_19,BTech,4,Yes
Teaching_assis,PhD,IT_20,IT,BTech,4,compre_paper,IT,IT_20,BTech,4,Yes
Teaching_assis,PhD,IT_4,IT,BTech,1,answer_sheet,IT,IT_4,BTech,1,Yes
Teaching_assis,PhD,IT_5,IT,BTech,2,answer_sheet,IT,IT_5,BTech,1,Yes
Teaching_assis,PhD,IT_6,IT,BTech,2,answer_sheet,IT,IT_6,BTech,2,Yes
Teaching_assis,PhD,IT_11,IT,BTech,3,answer_sheet,IT,IT_11,BTech,3,Yes
Teaching_assis,PhD,IT_16,IT,BTech,4,answer_sheet,IT,IT_16,BTech,4,Yes
Teaching_assis,PhD,IT_1,IT,BTech,1,attendance,IT,IT_1,BTech,1,Yes
Teaching_assis,PhD,IT_6,IT,BTech,2,attendance,IT,IT_6,BTech,2,Yes
Teaching_assis,PhD,IT_11,IT,BTech,3,attendance,IT,IT_11,BTech,3,Yes
Teaching_assis,PhD,IT_17,IT,BTech,4,attendance,IT,IT_17,BTech,4,Yes
Teaching_assis,PhD,IT_2,IT,BTech,1,result,IT,IT_2,BTech,1,Yes
Teaching_assis,PhD,IT_7,IT,BTech,2,result,IT,IT_7,BTech,2,Yes
Teaching_assis,PhD,IT_13,IT,BTech,3,result,IT,IT_13,BTech,3,Yes
Teaching_assis,PhD,IT_20,IT,BTech,4,result,IT,IT_20,BTech,4,Yes
Teaching_assis,PhD,IT_1,IT,BTech,1,assgn,IT,IT_1,BTech,1,Yes
Teaching_assis,PhD,IT_2,IT,BTech,1,assgn,IT,IT_2,BTech,1,Yes
Teaching_assis,PhD,IT_3,IT,BTech,1,assgn,IT,IT_3,BTech,1,Yes
Teaching_assis,PhD,IT_4,IT,BTech,1,assgn,IT,IT_4,BTech,1,Yes
Teaching_assis,PhD,IT_5,IT,BTech,1,assgn,IT,IT_5,BTech,1,Yes
Stud,Undergraduate,IT_16,IT,BTech,4,attendance,IT,IT_17,BTech,1,Yes
Stud,Undergraduate,IT_16,IT,BTech,4,attendance,IT,IT_18,BTech,1,Yes
Stud,Undergraduate,IT_16,IT,BTech,4,attendance,IT,IT_19,BTech,1,Yes
Stud,Undergraduate,IT_16,IT,BTech,4,attendance,IT,IT_20,BTech,1,Yes
